simbolo,descripcion,moneda,mercado,pais,paneles,visto_desde
PAGS,Cedear Pagseguro Digital Ltd,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PAGSD,Cedear Pagseguro Digital Ltd,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PAMP,Pampa Energía,AR$,BCBA,argentina,Acciones/Merval | Acciones/Merval 25 | Acciones/Merval Argentina | Acciones/Burcap,2026-08-29
PAMPD,Pampa Energía,US$,BCBA,argentina,Acciones/Merval Argentina,2026-08-29
PANW,Cedear Palo Alto Networks Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PANWC,Cedear Palo Alto Networks Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PANWD,Cedear Palo Alto Networks Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PAP0,Bonos Par AR$ + CER 2038 (Ley Arg),AR$,BCBA,argentina,Bonos/Soberanos en pesos más Cer | Bonos/Todos,2026-08-29
PARP,Bono Par $ (Ley Arg),AR$,BCBA,argentina,Bonos/Soberanos en pesos más Cer | Bonos/Todos,2026-08-29
PATA,Imp. y Exportadora de la Patagonia,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
PATH,Cedear Uipath Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PATHD,Cedear Uipath Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PAY0,B.REP.ARG PAR CJ.PRE05-DIS-QUASI USD2038,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
PAY0D,B.REP.ARG PAR CJ.PRE05-DIS-QUASI USD2038,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
PBA27,TD PROV. BUENOS AIRES TASA VARIABLE 30/04/27 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PBA28,TD PROV. BUENOS AIRES AJUSTABLE CER 28/04/28 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PBI,Cedear Pitney Bowes Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PBM27,TD PROV. BUENOS AIRES TASA VARIABLE 18/03/27 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PBR,Cedear Petroleo Brasileiro S.A,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PBRC,Cedear Petroleo Brasileiro S.A,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PBRD,Cedear Petroleo Brasileiro S.A,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PCAR,Cedear Paccar Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PCARC,Cedear Paccar Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PCARD,Cedear Paccar Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PCOMAGB,Premier Commodities,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PDD,Cedear Pdd Holdings Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PDDD,Cedear Pdd Holdings Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PEC6O,On Petro. Tango Energy .Cl.6 U$S V.14/09/26 Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PEC8O,On Paesa Cl 8 Dolar Linked Vt 01/03/2027,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECAD,On Petro.Tango Energy Cl.10 V.28/02/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECBO,On Petro.Tango Energy .Cl.11 V.29/02/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECGO,On Petro. Tango Energy Cl.15 Vto 28/10/2028,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECKO,On Petro. Aconcagua 19 V25/08/30 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECMC,On Petro. Aconcagua 21 V25/08/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECMD,On Petro. Aconcagua 21 V25/08/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECMO,On Petro. Aconcagua 21 V25/08/32 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECNC,On Petro. Aconcagua 22 V25/08/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECND,On Petro. Aconcagua 22 V25/08/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PECNO,On Petro. Tango Energy 22 V25/08/32 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PEP,Cedear Pepsico Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PEPC,Cedear Pepsico Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PEPD,Cedear Pepsico Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PETR3,Cedear Petroleo Brasileiro S.A,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PETRC,Cedear Petroleo Brasileiro S.A,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PETRD,Cedear Petroleo Brasileiro S.A,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PFC2D,On Profertil Cl.2 V.14/07/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PFC2O,On Profertil Cl.2 V.14/07/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PFC3D,On Profertil Cl.3 08/11/2029 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PFC3O,On Profertil Cl.3 08/11/2029 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PFC4D,ON PROFERTIL CL.4 28/02/30 USD,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PFE,Cedear Pfizer Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PFEC,Cedear Pfizer Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PFED,Cedear Pfizer Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PG,Cedear Procter & Gamble,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PGC,Cedear Procter & Gamble,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PGD,Cedear Procter & Gamble,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PHG,Cedear Royal Philips Electronics,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PINS,Cedear Pinterest Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PINSD,Cedear Pinterest Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PKS,Cedear Posco,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PLC1D,On Pluspetrol Cl.1 V.27/01/28,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC1O,On Pluspetrol Cl.1 V.27/01/28,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC2D,On Pluspetrol Cl.2 V.27/01/30,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC2O,On Pluspetrol Cl.2 V.27/01/30,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC3D,On Pluspetrol Cl.3 V.30/04/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC3O,On Pluspetrol Cl.3 V.30/04/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC4C,On Pluspetrol Sa Clase Iv V. 30/05/32,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC4D,On Pluspetrol Sa Clase Iv V. 30/05/32,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC4O,On Pluspetrol Sa Clase Iv V. 30/05/32,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC5C,On Pluspetrol S. A. Clase V 18/05/31,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC5D,On Pluspetrol S. A. Clase V 18/05/31,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC5O,On Pluspetrol S. A. Clase V 18/05/31,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC6C,On Pluspetrol Cl.6 27/02/29,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC6D,On Pluspetrol Cl.6 27/02/29,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC6O,On Pluspetrol Cl.6 27/02/29,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC7C,On Pluspetrol S A 7.55% Vto.30/09/37 / Pluspetrol,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC7D,On Pluspetrol S A 7.55% Vto.30/09/37 / Pluspetrol,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLC7O,On Pluspetrol S A 7.55% Vto.30/09/37 / Pluspetrol S A/7.55 Sr Nt 20370930,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PLTR,Cedear Palantir Technologies Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PLTRC,Cedear Palantir Technologies Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PLTRD,Cedear Palantir Technologies Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PM,Cedear Philip Morris International,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PM29C,BONO PCIA.MENDOZA REGS 2.75% V.19/11/29,US$,BCBA,argentina,Bonos/Todos,2026-08-29
PM29D,BONO PCIA.MENDOZA REGS 2.75% Vto 19/11/29,US$,BCBA,argentina,Bonos/Todos,2026-08-29
PMA28,TD PROV. MENDOZA CL.1 CER 10/04/28 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PMC,Cedear Philip Morris Internati,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PMD,Cedear Philip Morris Internati,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PMD26,TD PCIA MDZA TAMAR CL.2 V.20/12/26 $ CG,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PMM29,BONO PCIA.MENDOZA REGS 2.75% Vto 19/11/29,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PN34D,On Pan American Ener 34 V27/09/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN34O,On Pan American Ener 34 V27/09/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN35D,On Pan American Ener 35 V27/09/29 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN35O,On Pan American Ener 35 V27/09/29 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN36D,On Pan American Ener 36 V13/11/31,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN36O,On Pan American Energy Cl 36 Vto 13/11/2031,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN37D,On Pan American Ener 37 V13/11/28,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN37O,On Pan American Energy Cl 37 Vto 13/11/2028,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN38D,On Pan American Ener 38 V11/08/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN38O,On Pan American Ener 38 V11/08/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN41C,On Pan American Ener 41 V27/08/29 Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN41D,On Pan American Ener 41 V27/08/29 Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN41O,On Pan American Ener 41 V27/08/29 Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN42C,On Pan American Energy Cl.42 17/04/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN42D,On Pan American Energy Cl.42 17/04/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN42O,On Pan American Energy Cl.42 17/04/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN43C,"On Pan American Energy S.L 7,75 % V. 15/01/2037 Us",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN43D,"On Pan American Energy S.L 7,75 % V. 15/01/2037 Us",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PN43O,"On Pan American Energy S.L 7,75 % V. 15/01/2037",AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNDCC,"On Pae Cl.12 Regs 9,125% V.30/07/2027",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNDCD,"ON PAE CL.12 REGS 9,125% V.30/04/2027",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNDCO,"ON PAE CL.12 REGS 9,125% V.30/04/2027",AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNICC,On Pan American Cl.17 V07/02/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNICD,On Pan American Cl.17 V07/02/32 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNICO,On Pan American Cl.17 V07/02/32 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNRCC,On Pan American 26 V07/08/28 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNRCD,On Pan American 26 V07/08/28 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNRCO,On Pan American 26 V07/08/28 U$S Cg Ef,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNXCC,On Pan American Energy 8.5 % 30/04/32,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNXCD,On Pan American Energy 8.5 % 30/04/32,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNXCO,On Pan American Energy 8.5 % 30/04/32,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNZCD,On Pan American Ener 33 V04/07/27 U$S Cg Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PNZCO,On Pan American Ener 33 V04/07/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
POLL,Polledo,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
PQCKC,On Pcr Cl.K V.07/12/2026 U$S C.G,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCKD,On Pcr Cl.K V.07/12/2026 U$S C.G,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCKO,On Pcr Cl.K V.07/12/2026 U$S C.G,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCOO,On Petroquimica Cl. O V22/09/27 $ Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCRD,On Petroquimica Cl.R V22/10/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCRO,On Petroquimica Cl.R V22/10/28,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCSD,On Petroquimica Cl.S V17/02/31 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCSO,On Petroquimica Cl.S V17/02/31,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCTC,On Petroquimica Cl.T V21/07/28 U$S Cg Usdc,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCTD,On Petroquimica Cl.T V21/07/28 U$S Cg Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PQCTO,On Petroquimica Cl.T V21/07/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PR17,BONO CONSOLIDACION $ SR 10 V02/05/29,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PRCPPEB,Premier Renta Corto Plazo En Pesos,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PRFAHOB,Premier Renta Fija Ahorro,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PRIO3,Cedear Petro Rio S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PRMCAPB,Premier Capital,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PRPLPEB,Premier Renta Plus En Pesos,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PRREMIB,Premier Renta Mixta,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PRTAVAB,Premier Renta Variable,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
PS37C,On Psa Finance Argentina Cia. Financiera S.37 26/0,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PS37D,On Psa Finance Argentina Cia. Financiera S.37 26/0,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PS37O,On Psa Finance Argentina Cia. Financiera S.37 26/05/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PS38C,On Psa Fin. Arg. C. F. S.38 26/03/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PS38D,On Psa Fin. Arg. C. F. S.38 26/03/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PS38O,On Psa Fin. Arg. C. F. S.38 26/03/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PSQ,Cedear Etf Proshares Short Qqq,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PSQD,Cedear Etf Proshares Short Qqq,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PSX,Cedear Phillips 66,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PSXC,Cedear Phillips 66,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PSXD,Cedear Phillips 66,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PUA36,BONO MUNI PROVINCIA DE CHUBUT 9.45 % VTO. 29/04/36,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PUA6C,BONO MUNI PROVINCIA DE CHUBUT 9.45 % VTO. 29/04/36,US$,BCBA,argentina,Bonos/Todos,2026-08-29
PUA6D,BONO MUNI PROVINCIA DE CHUBUT 9.45 % VTO. 29/04/36,US$,BCBA,argentina,Bonos/Todos,2026-08-29
PUC2C,On Petroleos Sud. S.2 V28/08/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PUC2D,On Petroleos Sud. S.2 V28/08/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PUC2O,On Petroleos Sud. S.2 V28/08/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PUL26,"Bono Pcia. Chubut 7,75% V.26/07/2026",AR$,BCBA,argentina,Bonos/Todos,2026-08-29
PVC3C,Td Banco Provincia Buenos Aires Cl.3 25/11/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PVC3D,Td Banco Provincia Buenos Aires Cl.3 25/11/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PVC3O,Td Banco Provincia Buenos Aires Cl.3 25/11/26 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PVC4O,Td Banco Provincia Buenos Aires Cl.4 25/11/26 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PVC5O,Td Banco De La Provincia De Buenos Aires Cl.5 08/06/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PVC6O,Td Banco De La Provincia De Buenos Aires Cl.6 08/06/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PYPL,"Cedear Paypal Holdings, Inc",AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PYPLC,"Cedear Paypal Holdings, Inc",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PYPLD,"Cedear Paypal Holdings, Inc",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
PZCEC,On Plaza Logistica 13 V07/06/27 Uva Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PZCED,On Plaza Logistica 13 V07/06/27 Uva Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PZCEO,On Plaza Logistica 13 V07/06/27 Uva Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PZCGD,On Plaza Logistica 15 V04/05/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
PZCGO,On Plaza Logistica 15 V04/06/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
QCOM,Cedear Qualcom Incorporated,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
QCOMC,Cedear Qualcom Incorporated,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
QCOMD,Cedear Qualcom Incorporated,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
QQQ,Cedear Invesco Qqq Trust,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
QQQC,Cedear Invesco Qqq Trust,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
QQQD,Cedear Invesco Qqq Trust,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RAC4D,On Raghsa Vto. 04/05/2027 8.5 %,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RAC4O,On Raghsa Vto. 04/05/2027 8.5 %,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RACE,Cedear Ferrari Nv,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RACEC,Cedear Ferrari Nv,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RACED,Cedear Ferrari Nv,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RBLX,Cedear Roblox Corp.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RBLXC,Cedear Roblox Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RBLXD,Cedear Roblox Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RC1CC,On Arcor S.A.I.C Serie I 7.6% Vto. 31/07/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC1CD,On Arcor S.A.I.C Serie I 7.6% Vto. 31/07/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC1CO,On Arcor S.A.I.C Serie I 7.6% Vto. 31/07/33,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC2CC,On Arcor Cl.2 06/10/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC2CD,On Arcor Cl.2 06/10/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC2CO,On Arcor Cl.2 06/10/26 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC3CD,On Arcor Cl.3 15/12/26 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC3CO,On Arcor Cl.3 15/12/26 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC4CC,On Arcor S.A.I.C. Cl.4 25/02/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC4CD,On Arcor S.A.I.C. Cl.4 25/02/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC4CO,On Arcor S.A.I.C. Cl.4 25/02/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC5CC,On Arcor Cl.5 21/05/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC5CD,On Arcor Cl.5 21/05/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC5CO,On Arcor Cl.5 21/05/29 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC6CC,On Arcor Cl.6 21/08/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC6CD,On Arcor Cl.6 21/08/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RC6CO,On Arcor Cl.6 21/08/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RCCRD,On Arcor Cl.26 V09/05/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RCCRO,On Arcor Cl.26 V09/05/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RDS1L,On Pyme Rda Renting S.5 V11/06/27 $ Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
RENT3,Cedear Localiza Rent A Car S.A,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RGTI,Cedear Rigetti Computing,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RGTID,Cedear Rigetti Computing,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RICH,Laboratorios Richmond S.A.C.I.F.,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
RIGO,Rigolleau,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
RIO,Cedear Rio Tinto Plc Adr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RIOD,Cedear Rio Tinto Plc - Adr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RIOT,Cedear Riot Platforms Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RIOTC,Cedear Riot Platforms Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RIOTD,Cedear Riot Platforms Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RKLB,CEDEAR ROCKET LAB CORP.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RKLBC,Cedear Rocket Lab Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RKLBD,Cedear Rocket Lab Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ROKU,Cedear Roku Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ROKUD,Cedear Roku Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ROSE,Instituto Rosenbusch,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
ROST,"Cedear Ross Stores, Inc.",AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ROSTD,"Cedear Ross Stores, Inc.",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RSP,CEDEAR INVESCO S&P 500 EQUAL WEIGHT ETF,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RSPC,Cedear Invesco S&P 500 Equal Weight Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RSPD,Cedear Invesco S&P 500 Equal Weight Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RTX,Cedear Rtx Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
RTXD,Cedear Rtx Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
